Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
1983,Finance,55,55227,8,37.08261823276772,80,Yes
1984,HR,34,78527,2,40.58320861433591,79,No
1985,Sales,50,82533,5,35.098498530924864,74,No
1986,Sales,57,60385,8,43.81034718999971,76,No
1987,Marketing,43,99537,4,35.175579473732945,65,No
1988,Finance,57,62010,2,40.671996040867626,72,No
1989,Sales,30,55001,4,45.309952314677915,58,No
1990,HR,40,47061,2,35.081964813052636,74,No
1991,HR,59,88309,2,36.00170372706766,58,No
1992,Sales,27,70343,4,37.74552871750586,61,No
1993,Finance,36,62810,4,40.09587801852287,100,No
1994,HR,41,47887,4,39.34878197931036,52,No
1995,Marketing,30,64161,10,39.91431067117788,86,No
1996,HR,53,105721,6,42.53104518543745,78,No
1997,IT,25,37832,7,39.0637638331298,78,No
1998,IT,39,60525,1,32.672569078186,62,No
1999,Finance,26,96891,9,46.367441636300256,83,Yes
2000,Sales,41,88734,6,42.15686951378697,53,No
2001,Finance,44,61440,6,33.630943369437645,69,No
2002,Finance,32,73053,4,39.078445159636665,75,No
2003,Finance,58,76944,6,43.92681136370859,94,Yes
2004,Finance,43,72007,3,35.45768293974134,82,No
2005,Marketing,25,96766,9,44.6221345765188,69,No
2006,Marketing,50,75096,4,35.15805288245708,71,No
2007,HR,55,87032,7,42.14869760795246,81,Yes
2008,IT,34,72723,3,27.19209403006657,60,No
2009,Finance,30,39514,10,44.716133951316024,88,Yes
2010,HR,52,52113,3,30.566687582223878,73,No
2011,IT,28,55226,7,45.9558421297532,64,Yes
2012,Sales,25,66260,7,34.171285421339185,58,Yes
2013,Marketing,40,101176,4,49.41767928829487,45,No
2014,IT,51,75436,5,40.5145760260941,96,Yes
2015,Sales,52,68413,5,45.084049705091445,52,No
2016,IT,56,88578,8,39.06797805005109,80,No
2017,Marketing,42,48221,7,32.38980940127923,80,No
2018,Marketing,52,62654,7,35.324911566041614,69,No
2019,HR,40,60440,3,42.33015916700919,73,No
2020,Finance,52,75970,4,54.50180916312752,70,No
2021,IT,53,83437,3,47.211122889802816,77,No
2022,IT,23,77072,5,40.44070979308724,70,No
2023,Sales,31,77309,6,44.72345970053303,71,No
2024,Marketing,23,64583,6,41.08622057794991,74,No
2025,IT,23,74811,7,38.839824045948774,82,Yes
2026,Marketing,45,57402,1,40.28888519084713,82,No
2027,IT,38,80112,2,37.15689956021314,73,No
2028,HR,53,62490,6,40.35049042752547,71,No
2029,Finance,37,53177,4,41.79570275628128,81,No
2030,IT,37,70567,9,39.664431822912476,64,No
2031,Marketing,52,41303,5,37.60738561235135,61,No
2032,HR,45,92115,5,37.33613689726403,58,Yes
2033,IT,22,81956,2,38.60456403564423,77,No
2034,Sales,32,75054,5,40.53962963769267,88,Yes
2035,Finance,42,45644,6,37.54884175261766,75,No
2036,IT,25,59497,5,42.61174050480477,78,No
2037,HR,28,70608,5,31.815743014860978,68,No
2038,Sales,47,66053,5,41.027904143458,78,No
2039,HR,33,44671,9,44.847393734019384,76,No
2040,HR,52,50253,3,48.83051838972152,80,No
2041,Sales,38,65753,2,39.606315720663765,46,No
2042,HR,54,50750,3,43.23085930163428,80,No
2043,Sales,32,90570,3,41.02619683760828,82,No
2044,IT,49,77418,4,45.07373104742953,82,No
2045,Sales,53,57948,3,38.76965016044628,73,No
2046,Sales,22,87537,3,42.44951058143514,96,No
2047,Finance,49,84515,2,29.138544157250276,86,No
2048,Sales,28,74334,4,44.91475550864416,92,No
2049,Sales,23,69406,7,40.60071467346673,80,No
2050,IT,45,65522,1,36.48866851738534,75,No
2051,Finance,25,61900,6,41.342991724615864,82,No
2052,Marketing,40,49948,4,47.030619256552704,67,No
2053,IT,47,92924,5,35.173539638775885,84,Yes
2054,IT,32,62192,2,35.49057054624787,69,No
2055,Marketing,32,70423,10,31.818303766745736,67,No
2056,Sales,24,56346,4,35.497438782803385,59,No
2057,HR,33,66108,6,35.193632403573424,87,Yes
2058,Finance,24,112761,7,38.980035700329985,99,Yes
2059,HR,48,59110,3,40.206412133459466,91,No
2060,Marketing,23,91728,3,32.951667230965484,85,No
2061,IT,37,69582,9,41.55670369876832,86,Yes
2062,IT,23,80199,7,41.235875398114594,85,No
2063,Finance,51,88668,6,41.12348917354892,73,No
2064,IT,41,74084,10,35.60306928486124,70,No
2065,IT,59,64724,7,49.60035888535191,63,No
2066,Finance,49,67208,3,43.14679169013456,97,No
2067,Finance,46,67713,9,33.286253592214415,72,No
2068,Marketing,53,97965,2,32.016832233670314,76,No
2069,IT,31,47738,8,35.945928121373996,61,No
2070,IT,54,43439,3,40.43892950118825,65,No
2071,Marketing,34,44439,3,47.21613603778094,63,No
2072,Sales,58,56591,5,36.60673656757518,70,No
2073,Sales,37,80501,3,32.24569944028684,82,No
2074,Sales,43,81421,5,41.43443722273092,80,No
2075,Marketing,41,60887,6,37.64182086541062,82,Yes
2076,IT,48,69572,7,40.53806769571558,74,No
2077,Marketing,37,53255,7,39.172390971582516,83,Yes
2078,Marketing,55,54646,6,38.63918372644887,73,Yes
2079,Sales,53,78698,3,45.119920286000074,80,Yes
2080,HR,47,85715,7,42.93788931138718,70,No
2081,IT,46,62847,3,41.0663238617505,88,No
2082,Sales,23,94525,5,29.223288005009323,64,No
2083,HR,33,84484,5,38.727311683782546,88,Yes
2084,HR,30,93875,1,44.31297979048891,79,No
2085,Finance,33,65485,1,35.1221610066195,93,No
2086,IT,47,92810,4,38.8486780245634,67,Yes
2087,HR,30,102693,4,39.72044395577592,72,No
2088,Sales,31,63812,4,41.12270061564935,71,No
2089,Finance,53,67687,3,37.94100587541183,64,No
2090,IT,55,55784,9,42.07437967923248,98,No
2091,Marketing,41,52836,2,41.895991276834955,66,No
2092,Sales,23,53011,11,35.413023557724934,63,No
2093,HR,22,57828,4,36.04586649915068,92,No
2094,HR,57,74121,6,40.85029071285298,84,No
2095,Sales,45,58462,3,47.311314766580686,72,No
2096,HR,48,73662,4,44.99968237918288,52,No
2097,Finance,23,73972,3,37.156650360575675,95,No
2098,IT,52,62948,2,35.9729299334431,98,No
2099,Finance,35,69060,5,38.09424597029742,82,Yes
2100,HR,23,62081,2,47.66944504905098,81,No
2101,Marketing,50,65338,5,39.917403867747794,77,No
2102,IT,36,57867,7,40.906933808418955,69,No
2103,IT,33,71261,7,35.873394669579405,89,Yes
2104,Sales,58,60991,5,40.11517555226675,70,Yes
2105,Sales,49,52509,3,32.40152183284199,81,No
2106,Marketing,41,78901,7,33.06614876622165,77,No
2107,IT,45,79409,6,40.39640647243107,74,No
2108,Marketing,42,86675,5,41.15091338051866,64,No
2109,Sales,31,54634,5,37.90752428111889,60,No
2110,Sales,35,62786,6,41.58867992799485,80,No
2111,IT,58,73457,4,33.53670164872305,69,No
2112,Finance,39,62469,5,38.2592600863802,76,No
2113,HR,45,78563,3,36.80163289603795,77,No
2114,Sales,35,77468,4,39.561975118938705,78,No
2115,Sales,55,77189,5,38.47583181029222,73,No
2116,Finance,33,91895,3,51.32416374257632,82,No
2117,Finance,43,79661,6,35.233658648832986,74,No
2118,Marketing,27,72308,4,39.97567390407656,72,No
2119,Marketing,57,67096,4,53.936732818769,83,No
2120,HR,57,68142,3,43.05489775597704,75,No
2121,HR,43,54036,1,39.80282096352916,77,No
2122,IT,35,43514,8,44.07869103464995,86,Yes
2123,Marketing,37,76956,4,43.15199965587968,80,No
2124,Sales,57,88354,4,34.480576649064076,86,No
2125,Marketing,46,65048,7,32.25429625351215,56,No
2126,Sales,53,93806,4,40.48338096215482,100,No
2127,Finance,54,67352,4,37.60313214335287,83,No
2128,Marketing,57,40693,9,51.369224279370556,82,No
2129,Finance,41,83773,9,45.59576477258518,73,No
2130,HR,39,62810,9,45.593920704114886,57,No
2131,HR,59,85131,3,28.149654606159935,83,No
2132,IT,24,50837,6,37.0500303894127,88,Yes
2133,Marketing,44,76180,8,39.948213443357055,54,No
2134,Finance,53,57993,5,36.32429724459031,85,Yes
2135,Sales,37,73021,7,36.874575916208286,93,Yes
2136,HR,26,81499,9,38.714923879794014,93,Yes
2137,HR,25,78016,2,40.62258577402439,81,No
2138,Sales,42,71040,7,53.53100270299382,74,No
2139,Finance,35,49323,7,36.64018300755323,86,Yes
2140,Finance,52,80955,2,44.228269131109855,79,No
2141,Marketing,35,85471,5,47.31809380262,79,No
2142,Marketing,27,54355,10,35.02428993887936,68,No
2143,IT,33,56559,5,50.06207288042221,55,No
2144,HR,37,86103,7,41.17754891888177,85,No
2145,Marketing,38,66873,3,27.52370618489841,71,No
2146,Finance,44,56948,3,46.10898957009516,63,Yes
2147,Sales,35,74088,5,31.912204640689396,61,No
2148,Finance,28,60422,4,47.289490147439736,72,No
2149,HR,53,72415,5,44.86681190457544,60,No
2150,Finance,36,63801,6,34.79865013270442,87,Yes
2151,IT,38,65087,5,38.04963058091681,81,No
2152,HR,55,86655,4,43.422494134482506,88,No
2153,Sales,26,32972,4,37.22526609742461,62,No
2154,IT,48,78321,7,48.700523150824786,58,Yes
2155,HR,44,84181,3,44.573461111173074,96,No
2156,Sales,35,60670,4,32.52622349647011,65,No
2157,IT,36,84066,6,39.12290895573583,76,No
2158,IT,54,55614,3,42.59868072988871,65,No
2159,HR,52,60100,4,36.102008184430964,65,No
2160,Marketing,56,58372,2,45.45837954473414,82,No
2161,IT,38,84269,7,43.07253204794552,73,No
2162,IT,49,43825,7,43.59115460230677,90,Yes
2163,Sales,40,94602,5,38.424860045223305,53,No
2164,Finance,44,65425,3,34.90616022546113,74,No
2165,HR,53,79223,4,46.087861454086195,68,No
2166,HR,34,77930,7,48.80201369075135,72,Yes
2167,Marketing,41,72268,5,45.165838693372976,72,No
2168,Marketing,56,60989,4,44.45584566581285,82,No
2169,HR,26,88635,4,40.31222110504565,72,No
2170,Marketing,30,62277,6,36.45746783838458,72,No
2171,Sales,50,59031,1,43.7080783040422,95,No
2172,HR,27,83165,6,36.86504788871712,60,No
2173,Marketing,46,72186,10,45.0096494207251,61,No
2174,HR,52,90367,2,41.36029888536406,97,No
2175,Finance,43,69059,6,32.61601442170047,95,No
2176,IT,23,60236,4,40.279959299101165,53,No
2177,HR,26,74121,4,33.784399480632615,100,No
2178,IT,48,63285,6,33.04681138703041,81,Yes
2179,Marketing,46,60671,5,28.922313105567007,66,No
2180,IT,29,82478,2,33.257527008429676,75,No
2181,HR,22,97473,5,34.053488098361555,69,No
2182,Finance,41,66303,3,46.35746618535743,75,No
2183,Marketing,44,55378,2,42.86896981560754,70,No
2184,HR,53,67698,4,49.99590115801506,60,No
2185,Marketing,32,77722,4,39.02547179615953,59,Yes
2186,Sales,45,73862,2,33.525228073718644,77,No
2187,IT,32,87913,6,39.95577514856456,65,No
2188,Sales,50,79976,6,37.87619798674419,57,No
2189,HR,47,53448,4,42.11546320204037,81,No
2190,Finance,37,62600,6,32.880275141901905,81,Yes
2191,Marketing,56,49287,2,40.23844709742012,81,No
2192,IT,41,87170,3,46.73922259589121,75,No
2193,Marketing,24,40121,1,46.815852487030995,64,Yes
2194,HR,22,50750,4,45.949349186892626,89,Yes
2195,Marketing,22,62322,5,42.75584458693693,85,Yes
2196,IT,38,78458,4,44.700464304148866,100,No
2197,HR,23,62175,6,39.80656925288126,90,Yes
2198,Marketing,50,64521,4,42.10342477409002,78,No
2199,Finance,41,64817,5,39.35570533522521,96,Yes
2200,HR,27,72591,6,37.265663267514874,75,No
2201,HR,29,51692,3,41.28537997759732,75,No
2202,Finance,50,55792,4,48.50420529468491,74,No
2203,Sales,54,95213,8,41.3938835133017,68,No
2204,IT,24,76035,4,42.41568697676463,100,No
2205,Sales,56,81411,7,43.88673385859257,65,No
2206,Marketing,26,70870,4,41.61269084744407,55,No
2207,Finance,48,67895,5,38.89927406506441,69,Yes
2208,Sales,33,76856,2,43.90446118982075,79,No
2209,HR,41,80914,9,36.337102360814896,68,No
2210,Marketing,41,82691,1,45.883405054528026,70,Yes
2211,Marketing,30,68101,5,46.30062084411062,51,No
2212,Sales,25,84330,4,39.7634933896454,60,No
2213,Sales,40,33006,3,36.68970556272479,59,No
2214,Finance,59,83384,7,50.67159394751917,85,No
2215,IT,48,63596,4,36.4914957725469,58,No
2216,Sales,34,78300,3,38.526337059821515,67,No
2217,Sales,34,60260,6,29.953419472782755,72,No
2218,HR,43,50099,4,46.876376709609794,62,No
2219,Marketing,49,75095,3,32.82156445423401,78,No
2220,IT,43,47477,6,42.43827987996186,80,No
2221,HR,40,64004,6,41.520940167749366,92,Yes
2222,Finance,29,57813,3,39.60964471631094,75,No
2223,Finance,29,67374,6,37.28909490635381,49,No
2224,Sales,47,81958,6,42.203207755750846,68,No
2225,Sales,47,62652,2,48.71369098637832,71,No
2226,Finance,44,74718,8,38.73561606880794,90,No
2227,Sales,34,81090,3,31.722122546734365,72,No
2228,IT,49,60891,10,30.943361989798134,79,No
2229,Sales,30,61108,4,39.0587487171719,71,No
2230,Marketing,41,90539,4,37.718029588973074,81,No
2231,Sales,40,68809,3,39.14425102720445,67,No
2232,HR,33,77637,8,41.43011426195273,54,No
2233,IT,36,77523,7,37.58187282369665,43,No
2234,HR,52,52030,8,53.800706526183234,81,Yes
2235,HR,35,58586,3,41.91224533215551,78,No
2236,Marketing,32,75630,6,44.50975080016932,79,No
2237,IT,47,38990,6,39.21798154194179,76,No
2238,IT,48,66830,7,39.252055308879136,51,No
2239,IT,32,57020,3,37.03094463940079,67,No
2240,IT,59,86657,8,40.37633980566379,73,No
2241,IT,55,75191,8,32.38034374105686,66,No
2242,Marketing,40,87868,5,31.966865405044032,81,Yes
2243,Sales,27,69413,11,36.89928265972175,73,No
2244,HR,59,68291,2,35.26812598101668,82,No
2245,IT,49,65426,3,36.9015285414703,88,No
2246,Sales,22,62453,4,38.317197534533015,80,No
2247,Sales,56,110269,4,38.55481421675562,77,No
2248,HR,29,82107,8,44.06309545137902,59,No
2249,Marketing,28,54007,4,43.86490566344259,75,No
2250,Finance,32,109589,9,39.85682911224452,55,No
2251,Finance,25,63925,8,49.92598434773794,60,No
2252,Sales,46,74817,4,37.6670961315502,78,No
2253,HR,33,84093,7,44.161747170919796,59,Yes
2254,Finance,47,46930,2,42.528287769002816,100,No
2255,Sales,59,57590,6,38.91347876291598,85,No
2256,Marketing,33,94722,7,39.350215767690514,75,No
2257,Finance,58,66627,5,37.79431391318311,41,No
2258,Sales,45,84980,8,43.793215170674934,52,No
2259,Sales,37,63197,5,46.24397880938115,100,Yes
2260,IT,34,68574,6,40.182890459577706,68,No
2261,Marketing,46,96778,3,30.663055588004802,89,No
2262,IT,25,76562,5,42.7309515417204,68,No
2263,HR,32,64827,5,39.10459112173909,63,Yes
2264,IT,53,59749,3,34.724620781259034,62,Yes
2265,IT,28,61121,7,40.37644041624749,56,Yes
2266,Finance,32,88623,5,38.260520743290506,81,Yes
2267,Sales,49,81482,6,34.517733218577746,79,No
2268,Marketing,44,52769,3,38.893757588953264,68,No
2269,IT,44,71307,5,47.055119187107955,50,No
2270,Marketing,49,68997,4,40.7088745540083,72,No
2271,IT,47,74741,2,40.12870389726938,81,No
2272,HR,46,60946,5,42.23362580314385,100,Yes
2273,IT,50,86467,6,41.17723899639972,87,Yes
2274,Finance,40,69979,3,38.59640047463582,77,No
2275,Sales,54,75601,6,40.97524759334337,64,Yes
2276,HR,57,58229,6,40.42060450135866,89,Yes
2277,IT,35,58985,4,29.262222106779948,76,No
2278,Marketing,35,109862,5,42.64604414790062,76,No
2279,HR,56,97001,3,40.22485663279264,89,No
2280,HR,51,68954,3,42.707082952155396,72,No
2281,IT,49,92995,4,39.90460358332844,85,No
2282,HR,38,88191,3,38.24614006089119,60,No
2283,Marketing,24,60621,5,35.23160264572766,66,No
2284,HR,37,59126,7,40.80587750166173,80,No
2285,Marketing,51,80030,5,40.7856222230756,74,No
2286,IT,50,73900,6,46.74882778848595,71,No
2287,Sales,36,63969,1,37.58509821075857,60,No
2288,HR,46,80818,2,45.38255034418732,86,No
2289,Sales,59,48362,7,43.97331310408084,55,No
2290,Marketing,59,71725,10,36.153457707644634,85,Yes
2291,HR,44,51416,4,33.083718414850686,75,Yes
2292,Finance,46,51910,6,45.07337558777245,75,No
2293,Sales,28,59398,6,42.29619095634097,74,Yes
2294,HR,43,75449,6,44.10312045850881,64,No
2295,Sales,38,59871,8,40.74371328838546,74,No
2296,HR,39,51728,4,34.88747061332353,79,No
2297,IT,31,77158,9,40.90073203960068,79,Yes
2298,Sales,31,92391,3,43.25689150851761,73,No
2299,Finance,28,79582,7,28.86919293361546,73,No
2300,Finance,59,97026,6,42.39869275034352,73,Yes
2301,Marketing,48,91137,6,44.14268250625915,71,No
2302,HR,54,62688,4,44.65888572960729,53,No
2303,Sales,22,79482,5,42.28563192040944,68,No
2304,Marketing,55,68625,3,37.895561165290474,62,No
2305,Sales,25,85931,6,39.674529869449316,73,No
2306,HR,38,68622,4,32.61282973109011,63,No
2307,Finance,25,58169,3,45.252882770943174,79,No
2308,IT,47,90601,1,43.958419478119716,89,No
2309,Finance,25,74766,2,38.32887570173017,71,No
2310,Marketing,22,60047,4,42.983040800408915,78,No
2311,IT,28,62519,5,43.10478275063325,69,No
2312,Marketing,51,59951,8,34.51314807861493,73,No
2313,HR,30,54973,8,50.17706142743201,91,Yes
2314,IT,56,62837,2,35.80313658200461,56,Yes
2315,Marketing,29,75595,2,29.3991642165794,66,No
2316,HR,45,70960,3,42.011451898433805,76,No
2317,Finance,40,63426,5,41.68479233338889,72,No
2318,HR,57,92432,6,38.02542415943586,70,No
2319,Sales,48,39840,6,41.05009038537978,60,No
2320,HR,53,74592,4,36.07695412727467,80,Yes
2321,HR,35,67858,5,31.464483222522496,73,No
2322,Sales,39,55447,4,44.876563824511805,82,No
2323,Marketing,49,75466,5,41.526434073662365,87,No
2324,Marketing,50,66703,8,38.14267075058957,74,No
2325,HR,37,88706,5,48.72616077950552,90,No
2326,Sales,56,83020,9,38.52510570864245,87,No
2327,Sales,52,98591,4,42.9626387544291,69,No
2328,Finance,25,62750,8,35.102306133482514,92,Yes
2329,Marketing,58,90948,2,28.9673413950526,82,No
2330,IT,38,52512,3,43.07242401459642,90,No
2331,Marketing,47,68340,2,42.92215142504367,53,No
2332,Marketing,25,63021,2,49.57298508886879,83,No
2333,Finance,51,79036,4,34.37712891422292,78,No
2334,IT,51,78674,4,31.612858474400824,65,No
2335,Finance,43,56490,7,36.92992023786242,57,Yes
2336,IT,32,79872,4,42.769662002087124,73,No
2337,HR,23,64292,7,29.052058022462255,75,No
2338,IT,33,57748,7,40.39858097908475,67,No
2339,Finance,51,69823,8,37.68868534117938,65,No
2340,Marketing,57,47847,5,38.00384171749932,68,No
2341,IT,39,83969,5,35.61400094890389,66,No
2342,IT,47,69165,2,45.551099559290655,86,No
2343,Sales,28,69493,3,32.02782896876821,65,No
2344,Marketing,22,68692,2,44.74155194200771,55,No
2345,HR,47,94702,4,42.41913604847461,84,No
2346,Finance,44,92783,5,37.60900576514295,85,Yes
2347,HR,47,90261,5,47.70547865067008,73,No
2348,Marketing,27,68724,3,30.560399254483592,61,No
2349,IT,27,53265,5,44.99462491296086,51,No
2350,IT,29,69760,8,34.496339362836196,75,No
2351,Marketing,45,74716,6,37.71017422087062,81,Yes
2352,IT,43,82189,6,41.55776114993683,65,No
2353,IT,40,74667,3,45.23186529384653,84,Yes
2354,IT,58,54602,5,35.220997296784866,57,No
2355,Finance,39,61968,4,42.85241083663199,75,No
2356,Finance,52,60607,4,37.805867838605415,50,No
2357,Sales,58,78085,1,35.72868964583314,63,No
2358,HR,51,78453,8,31.777197592144944,53,No
2359,Marketing,54,80419,5,38.10142186353241,81,Yes
2360,Marketing,31,74515,7,33.59958736890633,79,No
2361,Marketing,58,39112,7,33.888209404150615,100,No
2362,Sales,33,44112,2,37.565111429642826,77,No
2363,Finance,51,67897,5,38.81127380461443,69,No
2364,Sales,48,71471,6,37.25750165303555,62,No
2365,Marketing,30,88804,6,40.346830627492885,86,Yes
2366,HR,42,71166,0,48.42547747391481,100,No
2367,IT,33,55360,5,36.64637295217624,87,Yes
2368,Finance,50,79932,7,35.53234240473069,77,No
2369,Finance,54,69741,5,35.320146094317636,75,No
2370,Sales,36,63969,4,26.06637587201252,55,No
2371,Finance,23,45781,6,36.82626656237944,85,Yes
2372,Marketing,39,71277,3,48.90693715633963,66,Yes
2373,Marketing,24,73432,2,40.34978487874085,60,No
2374,Sales,28,55057,3,37.978368059604534,72,No
2375,Marketing,39,81165,3,42.62814500564923,65,Yes
2376,HR,59,79821,9,37.850901476047476,63,No
2377,Sales,58,70733,6,46.19230933504862,69,No
2378,HR,54,70175,4,39.374990144742895,52,No
2379,IT,52,84190,4,46.99370631979602,71,Yes
2380,HR,32,75512,6,41.31306173879084,77,Yes
2381,IT,25,59466,5,42.64731710641752,63,No
2382,IT,39,67035,4,39.23833605672458,91,No
2383,HR,25,78352,6,44.845990139747045,68,No
2384,Sales,55,39515,4,48.48303385359612,62,No
2385,Marketing,50,56027,8,42.68396481599909,84,Yes
2386,Marketing,45,80232,4,39.09358648748681,75,No
2387,IT,43,88133,0,44.874085962594535,91,No
2388,IT,23,85315,3,37.645156279352946,94,No
2389,Sales,27,83399,6,47.08479130976888,58,No
2390,Finance,46,71946,6,37.46258639590314,100,Yes
2391,HR,42,54566,5,39.636894742305124,46,No
2392,IT,37,67050,7,44.348429775575624,59,No
2393,Marketing,52,40100,4,29.780803297758563,58,No
2394,Sales,35,89509,5,41.5742393573627,91,No
2395,HR,49,57743,4,40.79625791655035,81,No
2396,Sales,53,61999,6,37.67461758879018,78,No
2397,HR,49,85879,11,38.378736745362175,46,No
2398,HR,30,45780,5,35.77459865766223,74,No
2399,IT,43,52158,4,35.191115661222675,100,No
2400,Sales,53,74019,3,37.92614813522467,81,No
2401,Sales,26,77805,6,35.02067674548292,71,No
2402,Marketing,44,68924,2,42.551022881692255,87,No
2403,Marketing,26,69413,5,36.403716467914045,76,No
2404,IT,53,89025,3,43.99239279675149,69,No
2405,IT,31,79544,5,35.267730246545135,66,No
2406,Finance,36,77517,8,33.55857132627244,81,No
2407,Marketing,28,81634,4,38.904382628315076,71,No
2408,HR,50,65491,7,34.21240807249122,77,No
2409,Sales,24,102597,8,39.31499598333297,47,No
2410,IT,40,35387,11,36.05565954558227,73,No
2411,Sales,31,91868,4,33.69435183293716,62,No
2412,Sales,49,83531,3,33.758552200051625,87,No
2413,Finance,50,73724,9,45.868749314704495,62,No
2414,Marketing,36,71200,6,43.505117946705056,65,No
2415,IT,56,67666,4,33.44829361568475,58,No
2416,Sales,27,86551,6,36.03565695186177,84,Yes
2417,IT,33,69402,6,47.431135353799874,81,Yes
2418,HR,59,59081,2,39.854058632263026,61,No
2419,Finance,34,83529,10,38.28386487930315,63,No
2420,HR,50,93771,5,40.53702909752787,84,No
2421,IT,40,41092,5,41.317999302924896,99,Yes
2422,IT,24,105356,3,39.94612065975341,80,Yes
2423,Marketing,29,54449,5,35.98685907777309,88,No
2424,Sales,29,55595,6,30.057555211636604,71,Yes
2425,Sales,41,51326,7,39.899727875020375,62,No
2426,HR,25,70012,4,30.75301151574495,72,No
2427,Finance,42,50804,1,37.555490437353654,88,No
2428,Sales,24,52626,6,36.72361359986165,68,Yes
2429,Marketing,29,59671,10,36.375033330494276,70,No
2430,HR,44,72076,4,42.12194923290776,100,No
2431,HR,37,73522,4,38.93345309742455,96,No
2432,Marketing,34,88617,9,42.36671150781046,76,No
2433,Finance,24,88272,6,31.01591897971266,89,No
2434,Marketing,30,85369,5,43.78309542892031,60,No
2435,Finance,35,66075,11,44.59979346420086,82,No
2436,Marketing,34,42382,5,39.74974353231303,76,No
2437,Marketing,28,42050,6,49.679171806320575,80,Yes
2438,IT,36,85265,6,43.375909350041276,58,No
2439,HR,28,82656,2,39.82938152556441,56,No
2440,Marketing,59,60749,7,47.15981309284818,68,No
2441,Marketing,55,48388,3,40.42067787448862,58,No
2442,Sales,43,54292,1,35.38271165327405,63,No
2443,HR,45,72620,5,44.05564804041141,100,Yes
2444,Sales,58,72648,4,47.56700775426228,89,No
2445,HR,22,85637,7,32.328879011689835,79,No
2446,Sales,31,63244,4,37.68363385451871,80,No
2447,Marketing,37,66339,4,37.45341263655854,80,Yes
2448,Marketing,29,86879,4,33.622889753243555,72,No
2449,IT,46,38123,2,38.58924349939742,78,No
2450,Sales,33,74761,6,36.08775111338962,86,Yes
2451,Finance,46,64986,4,42.104819712447494,72,No
2452,IT,38,80691,7,42.4698327520793,92,Yes
2453,Sales,47,77689,4,40.69431644057925,72,No
2454,Sales,35,59555,5,41.05513526216454,63,No
2455,IT,57,62389,6,47.52361775417667,78,No
2456,Marketing,44,35470,6,50.0752483163913,72,No
2457,Sales,27,81249,6,43.043502622974216,71,No
2458,Marketing,26,73596,6,37.46922218954569,85,No
2459,IT,46,90977,4,41.397747339247076,70,No
2460,Marketing,39,64008,4,40.15434549840945,63,No
2461,HR,34,83715,9,43.41284853138132,70,No
2462,Finance,35,53951,4,35.57518575206457,66,No
2463,Sales,49,29428,9,43.72724785398999,65,No
2464,Finance,39,68582,4,40.41029950980804,86,No
2465,Marketing,49,61499,5,39.576739554297866,62,No
2466,Sales,48,54237,4,39.77518370424853,76,No
2467,Marketing,53,83471,6,46.73892365411205,71,Yes
2468,HR,30,88123,5,53.677271368354795,73,No
2469,IT,53,71581,3,40.59093404488798,50,No
2470,Sales,41,67262,7,36.34246532885525,82,Yes
2471,HR,49,70940,7,39.94178321729135,71,No
2472,HR,54,60206,4,41.54461059501866,86,No
2473,Sales,25,78438,6,40.807817994568474,79,No
2474,Marketing,55,46909,2,40.84849369327966,75,No
2475,HR,24,53903,3,39.11538539670604,75,No
2476,Finance,47,58131,7,46.74054381337964,100,Yes
2477,HR,29,78120,6,38.6510010955063,65,No
2478,Marketing,27,65462,5,44.024057401325074,78,No
2479,Marketing,37,90405,4,32.448539286136764,77,No
2480,Finance,45,82049,3,37.16812402135753,55,No
2481,HR,51,57983,7,41.4650907212381,74,No
2482,Marketing,34,79501,4,39.84365870116935,56,No
2483,Sales,26,63876,7,46.08435661592836,74,No
2484,IT,46,77097,6,41.345893496963484,55,No
2485,IT,41,82776,4,46.622967104642306,79,No
2486,IT,39,86720,7,42.4343940565948,59,No
2487,HR,39,73030,3,35.91708003326976,74,No
2488,Finance,23,94001,6,39.037726910188496,55,No
2489,Marketing,31,76619,4,39.350383163726406,80,No
2490,Sales,33,72025,5,46.387253507648616,74,No
2491,Sales,34,65462,4,38.76289617709176,72,Yes
2492,HR,32,60530,3,39.317516212012144,76,No
2493,IT,40,76298,5,38.004083380792764,81,Yes
2494,HR,56,71511,5,40.61125726855299,64,No
2495,Finance,47,73912,5,43.26126618305044,74,No
2496,Finance,35,77211,4,43.50628826468494,69,No
2497,Marketing,45,73849,3,38.43364730106617,90,No
2498,Marketing,22,100199,4,29.992508946515542,70,No
2499,Finance,43,62080,8,41.37900791371104,65,No
2500,Finance,44,76484,7,40.50826192647663,56,No
2501,Finance,40,66584,3,40.76359184992279,71,No
2502,HR,39,33077,4,40.030980040541785,66,No
2503,Finance,33,67097,3,41.526644084421854,79,No
2504,Sales,49,55952,6,29.921419637914102,77,No
2505,IT,49,68997,4,40.72970034816411,81,No
2506,Finance,54,69603,6,35.03034057655336,59,No
2507,IT,40,75780,2,45.92348691709218,42,No
2508,HR,49,62047,5,40.61666523377568,74,No
2509,IT,58,63923,7,36.37898127655891,84,Yes
2510,HR,47,80510,5,34.089557239556754,70,No
2511,Sales,56,57864,3,35.719017768094005,96,No
2512,HR,55,42423,5,36.7877998918277,73,No
2513,HR,56,72355,6,40.200310095983006,66,No
2514,Marketing,37,86062,3,34.03259419481702,79,No
2515,Finance,59,80337,1,41.20977780675196,91,No
